REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
May-19,New Brunswick,2016A000213,Purchase and leasing of passenger vehicles,2002=100,17,units,0,v41691719,9.179,105.4,,,,1
May-19,New Brunswick,2016A000213,Purchase of passenger vehicles,2002=100,17,units,0,v41691720,9.18,106.6,,,,1
May-19,New Brunswick,2016A000213,Operation of passenger vehicles,2002=100,17,units,0,v41691721,9.183,161.1,,,,1
May-19,New Brunswick,2016A000213,Gasoline,2002=100,17,units,0,v41691722,9.184,175.4,,,,1
May-19,New Brunswick,2016A000213,"Passenger vehicle parts, maintenance and repairs",2002=100,17,units,0,v41691723,9.185,139,,,,1
May-19,New Brunswick,2016A000213,Other passenger vehicle operating expenses,2002=100,17,units,0,v41691724,9.188,151.5,,,,1
May-19,New Brunswick,2016A000213,Passenger vehicle insurance premiums,2002=100,17,units,0,v41691725,9.189,149.5,,,,1
May-19,New Brunswick,2016A000213,Passenger vehicle registration fees,2002=100,17,units,0,v41691726,9.19,136.4,,,,1
May-19,New Brunswick,2016A000213,Public transportation,2002=100,17,units,0,v41691727,9.194,161.9,,,,1
May-19,New Brunswick,2016A000213,Local and commuter transportation,2002=100,17,units,0,v41691728,9.195,152.1,,,,1
May-19,New Brunswick,2016A000213,City bus and subway transportation,2002=100,17,units,0,v41691729,9.196,158.6,,,,1
May-19,New Brunswick,2016A000213,Taxi and other local and commuter transportation services,2002=100,17,units,0,v41691730,9.197,151.5,,,,1
May-19,New Brunswick,2016A000213,Inter-city transportation,2002=100,17,units,0,v41691731,9.198,165.1,,,,1
May-19,New Brunswick,2016A000213,Health and personal care,2002=100,17,units,0,v41691732,9.201,117.9,,,,1
May-19,New Brunswick,2016A000213,Health care,2002=100,17,units,0,v41691733,9.202,116.2,,,,1
May-19,New Brunswick,2016A000213,Health care goods,2002=100,17,units,0,v41713471,9.31,94.6,,,,1
May-19,New Brunswick,2016A000213,Medicinal and pharmaceutical products,2002=100,17,units,0,v41691735,9.204,90.7,,,,1
May-19,New Brunswick,2016A000213,Prescribed medicines (excluding medicinal cannabis),2002=100,17,units,0,v41691736,9.205,76.6,,,,1
May-19,New Brunswick,2016A000213,Non-prescribed medicines,2002=100,17,units,0,v41691737,9.206,135.5,,,,1
May-19,New Brunswick,2016A000213,Health care services,2002=100,17,units,0,v41713472,9.311,164.5,,,,1
May-19,New Brunswick,2016A000213,Personal care,2002=100,17,units,0,v41691739,9.212,121,,,,1
May-19,New Brunswick,2016A000213,Personal care supplies and equipment,2002=100,17,units,0,v41691740,9.213,104,,,,1
May-19,New Brunswick,2016A000213,Personal care services,2002=100,17,units,0,v41691741,9.218,148.1,,,,1
May-19,New Brunswick,2016A000213,"Recreation, education and reading",2002=100,17,units,0,v41691742,9.219,123.3,,,,1
May-19,New Brunswick,2016A000213,Recreation,2002=100,17,units,0,v41691743,9.22,112.8,,,,1
May-19,New Brunswick,2016A000213,Recreational equipment and services (excluding recreational vehicles),2002=100,17,units,0,v41691744,9.221,62.6,,,,1
May-19,New Brunswick,2016A000213,Purchase and operation of recreational vehicles,2002=100,17,units,0,v41691745,9.228,138.8,,,,1
May-19,New Brunswick,2016A000213,"Home entertainment equipment, parts and services",2002=100,17,units,0,v41691746,9.233,52.3,,,,1
May-19,New Brunswick,2016A000213,Travel services,2002=100,17,units,0,v41691747,9.24,119.4,,,,1
May-19,New Brunswick,2016A000213,Traveller accommodation,2002=100,17,units,0,v41691748,9.241,112.8,,,,1
May-19,New Brunswick,2016A000213,Other cultural and recreational services,2002=100,17,units,0,v41691749,9.243,171.8,,,,1
May-19,New Brunswick,2016A000213,Video and audio subscription services,2002=100,17,units,0,v41691750,9.245,191.7,,,,1
May-19,New Brunswick,2016A000213,Education and reading,2002=100,17,units,0,v41691751,9.247,161.7,,,,1
May-19,New Brunswick,2016A000213,Education,2002=100,17,units,0,v41691752,9.248,168.6,,,,1
May-19,New Brunswick,2016A000213,Tuition fees,2002=100,17,units,0,v41691753,9.249,174.1,,,,1
May-19,New Brunswick,2016A000213,Reading material (excluding textbooks),2002=100,17,units,0,v41691754,9.252,140,,,,1
May-19,New Brunswick,2016A000213,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691755,9.256,207.3,,,,1
May-19,New Brunswick,2016A000213,Alcoholic beverages,2002=100,17,units,0,v41691756,9.257,141.7,,,,1
May-19,New Brunswick,2016A000213,Alcoholic beverages served in licensed establishments,2002=100,17,units,0,v41691757,9.258,137.8,,,,1
May-19,New Brunswick,2016A000213,Alcoholic beverages purchased from stores,2002=100,17,units,0,v41691758,9.262,142.9,,,,1
May-19,New Brunswick,2016A000213,Beer purchased from stores,2002=100,17,units,0,v41691759,9.263,153.2,,,,1
May-19,New Brunswick,2016A000213,Wine purchased from stores,2002=100,17,units,0,v41691760,9.264,126.9,,,,1
May-19,New Brunswick,2016A000213,Liquor purchased from stores,2002=100,17,units,0,v41691761,9.265,127.8,,,,1
May-19,New Brunswick,2016A000213,Tobacco products and smokers' supplies,2002=100,17,units,0,v41691762,9.266,265.3,,,,1
May-19,New Brunswick,2016A000213,Cigarettes,2002=100,17,units,0,v41691763,9.267,265.3,,,,1
May-19,New Brunswick,2016A000213,Recreational cannabis,201812=100,388,units,0,v1043024076,9.367,100,,,,1
May-19,New Brunswick,2016A000213,All-items excluding food,2002=100,17,units,0,v41691772,9.284,133.2,,,,1
May-19,New Brunswick,2016A000213,All-items excluding food and energy,2002=100,17,units,0,v41691773,9.285,127.3,,,,1
May-19,New Brunswick,2016A000213,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,units,0,v41691780,9.29,134.4,,,,1
May-19,New Brunswick,2016A000213,All-items excluding alcoholic beverages and recreational cannabis,2002=100,17,units,0,v41691781,9.291,136.6,,,,1
May-19,New Brunswick,2016A000213,All-items excluding tobacco products and smokers' supplies and recreational cannabis,2002=100,17,units,0,v41691782,9.292,134.6,,,,1
May-19,New Brunswick,2016A000213,All-items excluding shelter,2002=100,17,units,0,v41691774,9.293,135.8,,,,1
May-19,New Brunswick,2016A000213,All-items excluding energy,2002=100,17,units,0,v41691778,9.287,132.4,,,,1
May-19,New Brunswick,2016A000213,All-items excluding gasoline,2002=100,17,units,0,v41693253,9.302,134.6,,,,1
May-19,New Brunswick,2016A000213,Private transportation excluding gasoline,2002=100,17,units,0,v43972167,9.312,123.8,,,,1
May-19,New Brunswick,2016A000213,Food and energy,2002=100,17,units,0,v41691777,9.286,160.5,,,,1
May-19,New Brunswick,2016A000213,Fresh fruit and vegetables,2002=100,17,units,0,v41691775,9.294,131.4,,,,1
May-19,New Brunswick,2016A000213,Energy,2002=100,17,units,0,v41691779,9.288,170.9,,,,1
May-19,New Brunswick,2016A000213,Goods,2002=100,17,units,0,v41691767,9.274,132.5,,,,1
May-19,New Brunswick,2016A000213,Durable goods,2002=100,17,units,0,v41691768,9.275,98.7,,,,1
May-19,New Brunswick,2016A000213,Semi-durable goods,2002=100,17,units,0,v41691769,9.276,101.9,,,,1
May-19,New Brunswick,2016A000213,Non-durable goods,2002=100,17,units,0,v41691770,9.277,157.2,,,,1
May-19,New Brunswick,2016A000213,Services,2002=100,17,units,0,v41691771,9.282,142.1,,,,1
May-19,"Saint John, New Brunswick",2011S0503310,All-items,2002=100,17,units,0,v41692864,10.2,136.6,,,,1
May-19,"Saint John, New Brunswick",2011S0503310,Shelter,2002=100,17,units,0,v41692865,10.79,142.7,,,,1
May-19,"Saint John, New Brunswick",2011S0503310,Rented accommodation,2002=100,17,units,0,v41692866,10.8,122.8,,,,1
May-19,"Saint John, New Brunswick",2011S0503310,Owned accommodation,2002=100,17,units,0,v41692867,10.84,134.8,,,,1
May-19,"Saint John, New Brunswick",2011S0503310,"Water, fuel and electricity",2002=100,17,units,0,v41692868,10.91,184,,,,1
May-19,Quebec,2016A000224,All-items,2002=100,17,units,0,v41691783,11.2,132.4,,,,1
May-19,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,148.9,,,,1
May-19,Quebec,2016A000224,Food purchased from stores,2002=100,17,units,0,v41691785,11.4,145.2,,,,1
May-19,Quebec,2016A000224,Meat,2002=100,17,units,0,v41691786,11.5,167,,,,1
May-19,Quebec,2016A000224,Fresh or frozen meat (excluding poultry),2002=100,17,units,0,v41691787,11.6,181.4,,,,1
May-19,Quebec,2016A000224,Fresh or frozen beef,2002=100,17,units,0,v41691788,11.7,182.3,,,,1
May-19,Quebec,2016A000224,Fresh or frozen pork,2002=100,17,units,0,v41691789,11.8,177.3,,,,1
May-19,Quebec,2016A000224,Fresh or frozen poultry,2002=100,17,units,0,v41691790,11.1,166.3,,,,1
May-19,Quebec,2016A000224,Fresh or frozen chicken,2002=100,17,units,0,v41691791,11.11,165.8,,,,1
May-19,Quebec,2016A000224,Processed meat,2002=100,17,units,0,v41691792,11.13,146.4,,,,1
May-19,Quebec,2016A000224,"Fish, seafood and other marine products",2002=100,17,units,0,v41691793,11.16,135.3,,,,1
May-19,Quebec,2016A000224,Fish,2002=100,17,units,0,v41691794,11.17,158.8,,,,1
May-19,Quebec,2016A000224,Dairy products and eggs,2002=100,17,units,0,v41691795,11.21,133.6,,,,1
May-19,Quebec,2016A000224,Dairy products,2002=100,17,units,0,v41691796,11.22,131.9,,,,1
May-19,Quebec,2016A000224,Fresh milk,2002=100,17,units,0,v41691797,11.23,144.4,,,,1
May-19,Quebec,2016A000224,Butter,2002=100,17,units,0,v41691798,11.24,134.4,,,,1
May-19,Quebec,2016A000224,Cheese,2002=100,17,units,0,v41691799,11.25,123.5,,,,1
May-19,Quebec,2016A000224,Eggs,2002=100,17,units,0,v41691800,11.28,158.2,,,,1
May-19,Quebec,2016A000224,Bakery and cereal products (excluding baby food),2002=100,17,units,0,v41691801,11.29,150.8,,,,1
May-19,Quebec,2016A000224,Bakery products,2002=100,17,units,0,v41691802,11.3,158.2,,,,1
May-19,Quebec,2016A000224,Cereal products (excluding baby food),2002=100,17,units,0,v41691803,11.34,134.6,,,,1
May-19,Quebec,2016A000224,"Fruit, fruit preparations and nuts",2002=100,17,units,0,v41691804,11.39,135,,,,1
May-19,Quebec,2016A000224,Fresh fruit,2002=100,17,units,0,v41691805,11.4,131.2,,,,1
May-19,Quebec,2016A000224,Preserved fruit and fruit preparations,2002=100,17,units,0,v41691806,11.45,135.2,,,,1
May-19,Quebec,2016A000224,Vegetables and vegetable preparations,2002=100,17,units,0,v41691807,11.49,149.2,,,,1
May-19,Quebec,2016A000224,Fresh vegetables,2002=100,17,units,0,v41691808,11.5,154,,,,1
May-19,Quebec,2016A000224,Preserved vegetables and vegetable preparations,2002=100,17,units,0,v41691809,11.55,138.7,,,,1
May-19,Quebec,2016A000224,Other food products and non-alcoholic beverages,2002=100,17,units,0,v41691810,11.58,133.8,,,,1
May-19,Quebec,2016A000224,Sugar and confectionery,2002=100,17,units,0,v41691811,11.59,128.8,,,,1
May-19,Quebec,2016A000224,Edible fats and oils,2002=100,17,units,0,v41691812,11.62,142.9,,,,1
May-19,Quebec,2016A000224,Coffee and tea,2002=100,17,units,0,v41691813,11.65,128.7,,,,1
May-19,Quebec,2016A000224,Non-alcoholic beverages,2002=100,17,units,0,v41691814,11.74,130.5,,,,1
May-19,Quebec,2016A000224,Food purchased from restaurants,2002=100,17,units,0,v41691815,11.75,158.2,,,,1
May-19,Quebec,2016A000224,Shelter,2002=100,17,units,0,v41691816,11.79,134.8,,,,1
May-19,Quebec,2016A000224,Rented accommodation,2002=100,17,units,0,v41691817,11.8,120.4,,,,1
May-19,Quebec,2016A000224,Rent,2002=100,17,units,0,v41691818,11.81,120.3,,,,1
May-19,Quebec,2016A000224,Owned accommodation,2002=100,17,units,0,v41691819,11.84,142.2,,,,1
May-19,Quebec,2016A000224,Homeowners' replacement cost,2002=100,17,units,0,v41691820,11.86,159.6,,,,1
May-19,Quebec,2016A000224,Property taxes and other special charges,2002=100,17,units,0,v41691821,11.87,144.1,,,,1
May-19,Quebec,2016A000224,Homeowners' home and mortgage insurance,2002=100,17,units,0,v41691822,11.88,173.5,,,,1
May-19,Quebec,2016A000224,Homeowners' maintenance and repairs,2002=100,17,units,0,v41691823,11.89,145.2,,,,1
May-19,Quebec,2016A000224,"Water, fuel and electricity",2002=100,17,units,0,v41691824,11.91,133.3,,,,1
May-19,Quebec,2016A000224,Electricity,2002=100,17,units,0,v41691825,11.92,118.5,,,,1
May-19,Quebec,2016A000224,Water,2002=100,17,units,0,v41691826,11.93,99.8,,,,1
May-19,Quebec,2016A000224,Natural gas,2002=100,17,units,0,v41691827,11.94,109.8,,,,1
May-19,Quebec,2016A000224,Fuel oil and other fuels,2002=100,17,units,0,v41691828,11.95,247.7,,,,1
May-19,Quebec,2016A000224,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691829,11.96,124.1,,,,1
May-19,Quebec,2016A000224,Household operations,2002=100,17,units,0,v41691830,11.97,138.5,,,,1
May-19,Quebec,2016A000224,Communications,2002=100,17,units,0,v41691831,11.98,123.1,,,,1
May-19,Quebec,2016A000224,Telephone services,2002=100,17,units,0,v41691832,11.99,132.3,,,,1
May-19,Quebec,2016A000224,Internet access services (200212=100),200212=100,16,units,0,v41693221,11.297,90,,,,1
May-19,Quebec,2016A000224,Child care and housekeeping services,2002=100,17,units,0,v41691833,11.101,160,,,,1
May-19,Quebec,2016A000224,Household cleaning products,2002=100,17,units,0,v41691834,11.104,109.7,,,,1
May-19,Quebec,2016A000224,"Paper, plastic and aluminum foil supplies",2002=100,17,units,0,v41691835,11.107,146,,,,1
May-19,Quebec,2016A000224,Other household goods and services,2002=100,17,units,0,v41691836,11.11,152.8,,,,1
May-19,Quebec,2016A000224,Financial services (200212=100),200212=100,16,units,0,v41693234,11.298,155,,,,1
May-19,Quebec,2016A000224,Household furnishings and equipment,2002=100,17,units,0,v41691837,11.116,101.6,,,,1
May-19,Quebec,2016A000224,Furniture and household textiles,2002=100,17,units,0,v41691838,11.117,107.1,,,,1
May-19,Quebec,2016A000224,Furniture,2002=100,17,units,0,v41691839,11.118,101.5,,,,1
May-19,Quebec,2016A000224,Household textiles,2002=100,17,units,0,v41691840,11.122,136.4,,,,1
May-19,Quebec,2016A000224,Household equipment,2002=100,17,units,0,v41691841,11.126,90,,,,1
May-19,Quebec,2016A000224,Household appliances,2002=100,17,units,0,v41691842,11.127,90.7,,,,1
May-19,Quebec,2016A000224,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,units,0,v41691843,11.132,66.4,,,,1
May-19,Quebec,2016A000224,Clothing and footwear,2002=100,17,units,0,v41691844,11.139,96.9,,,,1
May-19,Quebec,2016A000224,Clothing,2002=100,17,units,0,v41691845,11.14,87.5,,,,1
May-19,Quebec,2016A000224,Women's clothing,2002=100,17,units,0,v41691846,11.141,81.9,,,,1
May-19,Quebec,2016A000224,Men's clothing,2002=100,17,units,0,v41691847,11.148,95.9,,,,1
May-19,Quebec,2016A000224,Children's clothing,2002=100,17,units,0,v41691848,11.155,84.3,,,,1
May-19,Quebec,2016A000224,Footwear,2002=100,17,units,0,v41691849,11.161,101.2,,,,1
May-19,Quebec,2016A000224,"Clothing accessories, watches and jewellery",2002=100,17,units,0,v41691850,11.166,135.6,,,,1
May-19,Quebec,2016A000224,"Clothing material, notions and services",2002=100,17,units,0,v41691851,11.171,150.3,,,,1
May-19,Quebec,2016A000224,Transportation,2002=100,17,units,0,v41691852,11.176,141.5,,,,1
May-19,Quebec,2016A000224,Private transportation,2002=100,17,units,0,v41691853,11.177,139.5,,,,1
May-19,Quebec,2016A000224,"Purchase, leasing and rental of passenger vehicles",2002=100,17,units,0,v41691854,11.178,106,,,,1
May-19,Quebec,2016A000224,Purchase and leasing of passenger vehicles,2002=100,17,units,0,v41691855,11.179,105.9,,,,1
May-19,Quebec,2016A000224,Purchase of passenger vehicles,2002=100,17,units,0,v41691856,11.18,107.1,,,,1
May-19,Quebec,2016A000224,Operation of passenger vehicles,2002=100,17,units,0,v41691857,11.183,170.9,,,,1
May-19,Quebec,2016A000224,Gasoline,2002=100,17,units,0,v41691858,11.184,186,,,,1
May-19,Quebec,2016A000224,"Passenger vehicle parts, maintenance and repairs",2002=100,17,units,0,v41691859,11.185,147.4,,,,1
May-19,Quebec,2016A000224,Other passenger vehicle operating expenses,2002=100,17,units,0,v41691860,11.188,169.1,,,,1
May-19,Quebec,2016A000224,Passenger vehicle insurance premiums,2002=100,17,units,0,v41691861,11.189,192,,,,1
May-19,Quebec,2016A000224,Passenger vehicle registration fees,2002=100,17,units,0,v41691862,11.19,118.5,,,,1
May-19,Quebec,2016A000224,Public transportation,2002=100,17,units,0,v41691863,11.194,168.7,,,,1
May-19,Quebec,2016A000224,Local and commuter transportation,2002=100,17,units,0,v41691864,11.195,167.5,,,,1
May-19,Quebec,2016A000224,City bus and subway transportation,2002=100,17,units,0,v41691865,11.196,175.9,,,,1
May-19,Quebec,2016A000224,Taxi and other local and commuter transportation services,2002=100,17,units,0,v41691866,11.197,146.2,,,,1
May-19,Quebec,2016A000224,Inter-city transportation,2002=100,17,units,0,v41691867,11.198,161.5,,,,1
May-19,Quebec,2016A000224,Health and personal care,2002=100,17,units,0,v41691868,11.201,126.6,,,,1
May-19,Quebec,2016A000224,Health care,2002=100,17,units,0,v41691869,11.202,126.9,,,,1
May-19,Quebec,2016A000224,Health care goods,2002=100,17,units,0,v41713473,11.31,104.4,,,,1
May-19,Quebec,2016A000224,Medicinal and pharmaceutical products,2002=100,17,units,0,v41691871,11.204,102.3,,,,1
May-19,Quebec,2016A000224,Prescribed medicines (excluding medicinal cannabis),2002=100,17,units,0,v41691872,11.205,95.4,,,,1
May-19,Quebec,2016A000224,Non-prescribed medicines,2002=100,17,units,0,v41691873,11.206,122.5,,,,1
May-19,Quebec,2016A000224,Health care services,2002=100,17,units,0,v41713474,11.311,166.7,,,,1
May-19,Quebec,2016A000224,Personal care,2002=100,17,units,0,v41691875,11.212,126.4,,,,1
May-19,Quebec,2016A000224,Personal care supplies and equipment,2002=100,17,units,0,v41691876,11.213,106.3,,,,1
May-19,Quebec,2016A000224,Personal care services,2002=100,17,units,0,v41691877,11.218,156,,,,1
May-19,Quebec,2016A000224,"Recreation, education and reading",2002=100,17,units,0,v41691878,11.219,106.4,,,,1
May-19,Quebec,2016A000224,Recreation,2002=100,17,units,0,v41691879,11.22,95.6,,,,1
May-19,Quebec,2016A000224,Recreational equipment and services (excluding recreational vehicles),2002=100,17,units,0,v41691880,11.221,50.4,,,,1
May-19,Quebec,2016A000224,Purchase and operation of recreational vehicles,2002=100,17,units,0,v41691881,11.228,131.8,,,,1
May-19,Quebec,2016A000224,"Home entertainment equipment, parts and services",2002=100,17,units,0,v41691882,11.233,44.5,,,,1
May-19,Quebec,2016A000224,Travel services,2002=100,17,units,0,v41691883,11.24,94.9,,,,1
May-19,Quebec,2016A000224,Traveller accommodation,2002=100,17,units,0,v41691884,11.241,98.3,,,,1
May-19,Quebec,2016A000224,Other cultural and recreational services,2002=100,17,units,0,v41691885,11.243,156,,,,1
May-19,Quebec,2016A000224,Video and audio subscription services,2002=100,17,units,0,v41691886,11.245,158.2,,,,1
May-19,Quebec,2016A000224,Education and reading,2002=100,17,units,0,v41691887,11.247,154,,,,1
May-19,Quebec,2016A000224,Education,2002=100,17,units,0,v41691888,11.248,157,,,,1
May-19,Quebec,2016A000224,Tuition fees,2002=100,17,units,0,v41691889,11.249,150.7,,,,1
May-19,Quebec,2016A000224,Reading material (excluding textbooks),2002=100,17,units,0,v41691890,11.252,146.5,,,,1
May-19,Quebec,2016A000224,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691891,11.256,158.9,,,,1
May-19,Quebec,2016A000224,Alcoholic beverages,2002=100,17,units,0,v41691892,11.257,121.3,,,,1
May-19,Quebec,2016A000224,Alcoholic beverages served in licensed establishments,2002=100,17,units,0,v41691893,11.258,147.1,,,,1
May-19,Quebec,2016A000224,Alcoholic beverages purchased from stores,2002=100,17,units,0,v41691894,11.262,110.7,,,,1
